Business_reviews,Amount
YXG8iURXM5MCcZqKbcC0Qg,13
5ro9PpzU7Uvi1wWxXdm0tA,13
JUGFenrDf7rX50LGGz4qBg,13
IBXxheRBebb5lyrPGIWshw,13
NHczSQjqkA_QFxt-BfaHBg,13
JX4tUpd09YFchLBuI43lGw,13
P0ToKWFksOpX-wBJuE5kSg,13
AnS7cUS7RzXnEBx6c7y5JA,13
AiOtNDU37CAg4E1vw_JJwg,13
lFITVSjyG6AZhhlKmLAW_A,13
qKXzLaOGeTqaiITS2X7aQg,13
gZbXXyE3yaYl7V6nduQohA,13
Q2vj_9VSfeJPWz6F3Mlzlw,13
SSxXyZFkA8U_DOeWzrrhCA,13
b4z0wukKIcOT8cRcqjlIMg,13
XudzBsMyXnvrgxE9RioAJg,13
1l0BxtHnqb4anMI34VfshA,13
ky0qF9kxSe15PBYYZw5QKA,13
C1yGIHLREV7UvU5ydzQOtA,13
LgHTeS-9zkR_2E9DR083ow,13
fo8vPjgTnymV2-Hgg6vjEg,13
1lzq-6sJpXO9ZuVM9N0fvQ,13
cg-EkNm675M0nGpG937FWw,13
Tij7cmlnv3nuP2R5fTiFVg,13
OUDqsZXjGH6j9-4YFiMm0Q,13
-wLeagcB4I520Ox2-T3lGg,13
tTzXJ9oXZCCL3Wip6dEoTQ,13
tgvqbh65L4jVqk0FU_MRPA,13
JPENuvcp3Zm0O5Fb6EsZTA,13
Tz83aV1N-AfwaPppDmd6xA,13
d26K8f4sHEl8Pvct59OISQ,13
R79fR62cBST2biXhwfwf1Q,13
mL2wlsbJ5J9fhmIC4QagUw,13
ta8j-SyzqHCU-umQneUOuQ,13
wCWtAobVuZ0N7XJTb1ugGA,13
pu7sU0nNkcAco0YhdfVgSQ,13
rtlOADssCuKsqezG-NbbsA,13
URErL0Vd3o6DXA9ME60yJQ,13
ff0dOwwwQYpZDbg1kYRrCQ,13
MzgTk4F7QmNIbUfGekNZJA,13
uvUl3ituC8kOJNR2H7WWHw,13
QydvMwoqNnbi3Omw6IkLOQ,13
yIAMGBxSehBWQ7yR1T05Eg,13
VNzvotXqg155Xmrb5eC9xg,13
1ZZVDsIRVtonMTnXfByOSg,13
2keoSehgkUD3Sv__f0lkTQ,13
Vzl1351iHPafqc3aI_d0Sg,13
ehl5FH2MUjrF96m4F3011w,13
L6EhAZMtseQGL36ps0go5Q,13
_ws0jviXOt0PXezpUVmHTA,13
Ka81lwF4YBxyjcmt9kVEgA,13
B5XSoSG3SfvQGtKEGQ1tSQ,13
Z38ZAJNzo3imutSuVnNVyA,13
pW9K9kvilgaxSBbSeVg08Q,13
UAd2duslmHu59eIYZ3t9RQ,13
lcRwcNOoq6ff2OFp2iJfMg,13
CH5hq_9aEvbUtBmD0IoKuQ,13
-bsso1L3YkLxjEBl_rYefw,13
50CQ0djtMTKuBjluxLmPpg,13
31KYjhEDOC7oPLoKqAi-YA,13
qO9dNNIvNbCBd8ZgjxMxgQ,13
OMKqgSB72QnbgviEIQ9hbQ,13
dB24JnMC0KcsiH04uho59Q,13
MHs3YnWPruw8iss1oZkYvg,13
mfpdT5xClMi3tJWh5fdRKg,13
AgbRp5NLsP1-J1fdg6Hdcw,13
GYNRCu8zlklrLXOUuqz8ww,13
yNuniWiwGObMJ2J7gLuLQw,13
QZTd5n-ZNL0Ux7KkH1_Jzw,13
s004w-CHt3xAS2172SDCbA,13
zPr2qvrUaHaHLnOuqQQF9Q,13
01v8MlUqTKdogL31I1-Naw,13
1yeVKNQRYPCeQtADajZ9Sw,13
K75cFyRvLFdYgzCvq2OOlQ,13
lfHooSqwvd0suKswNpVecA,13
6bYw8adIYkIzW-R9Eq_czQ,13
BHwUfUSGaWaqeSYCzKbVCg,13
J3yxCpA2gntFCpOSRTiz3Q,13
IoRaFyUg0RagUsOOlJ3Y0g,13
LCe82GYjmurPRryq0H2xLQ,13
v9nfrWXHfgspBC3Hvfp_fg,13
yZPDj1vywxqvLp3ogdh-Iw,13
iiNwKZIoZBI3l_oyPQCR4A,13
7i0SlK6v9i5c_zo5Amr_Mg,13
vO7ceRkQsWUrncIGw0ZBhA,13
DaN2LcKhG4ilcRplJ0jWVA,13
CduRuby4OoRtTHYbYEZRlg,13
XftaBQDbi9Mr8mS7K_Aa2Q,13
6ZE2XqgF6GBvoqAvbN2KOg,13
vQE9q6p-ebjC2owWKFZPTw,13
Cws5oj83wzfQ99Pft5NcXA,13
xoc0CRA7-v4oHD8qxzUFhQ,13
TVOJ5dZ3yCjsUxM_8mmp-w,13
MsjH4RvhAY_PHiI6PFpQLg,13
41lJbk2WXU3R0GKDKxRFPA,13
ph4qHHc2YqD8RCb5q72IRQ,13
CiAUeiUqmvea95hHp-wMbg,13
UQK44jXxQxqjkt53E73weQ,13
JCWwQuH9pEHg-yTj4-D_ow,13
w5AcVKH3L5rvvJeZrY1dbQ,13
YHxDK-_WKo1rgeATSxxvmQ,13
c3CGT0y8MxTDLnePkLoH2w,13
bZOld4SKGygPdD5FjMVWUg,13
UNW3ijLl_gKmsk6jJYdmtA,13
pWUrN0NCZ2y_d9rzjCmu9Q,13
rv2jI9vH0pMpqhicpRXXJw,13
W3lX58pqMbtigSlWA91jNQ,13
aw_tff5GMDquyCvvl7pVlg,13
NeYdonSvhl8Jwx5tQT7-bA,13
AqYorZLGd1DP68eL5hQN3Q,13
zkZeAeK_EOIdw_6VfrOShA,13
ui5bOhi8SmdFN0A8WogSKw,13
1_GqMxDqZkY6JrCPiRYg7w,13
ED5_XWXoZPQUrRszScV88w,13
Ba5pfDWAO-Bx5dTOQyLh_g,13
3Wk9hy39edQDUpRGDH6xCQ,13
5vTos29P7PP1bWOtfSQLbw,13
Q5ZTzwK_xEFLqEawacJkuQ,13
hLub5qdoU9w76O-k5pFiRg,13
W5-2F8kftKARrEPLhQaZ8A,13
_DGe0QWSDM4vIhjbSFH4pg,13
EQblMgFRo07lVMGJvfIUtw,13
m7tneh7Lagfhlb-ZotWTaA,13
KruOBMcKFVs2BFfBd6z0lg,13
ThzzKyJvXDKmrFvc7SBOoA,13
ZE8dk6AKN7grCkG-w_Kvsw,13
mWYSd53tTRryilBt0ELo8Q,13
OhM4UYtJxXTdd3PTDhVQbA,13
Xs8_bv5kVViigbVf_d1TJg,13
1Ckd08UnJr62hE831Llaqg,13
wKtpxfy94zRcPIex8lFwvg,13
9Kta6fzI0DXM1k655rUyUg,13
tjI3p27hkAYYhelmHF5AXQ,13
WqSxrVL8152c-M2dwOLtrA,13
ZDzDV0MW0qc3-4JbjkOnWg,13
n_8nbdAQUf9mEdti_x2UuQ,13
vSgdGLCiS00dk-9WHWeslA,13
K7Nqa4MGKfp7bwgpUWWn5Q,13
R0hmtwcPsh3EwjE89-H9Bg,13
-Uk40qVPcybapBVXIKHQHw,13
40W1u-blvEhffAPrOtUH3w,13
op-3-gjebABmII_IFBp9qA,13
R1CIG0ftaXHIa1DYnC_Ulg,13
d44LYjJ0fwFm1JKhR95E4g,13
yZYhdTn8EDQeE6mYBY5vfQ,13
pxV25vMObcPZJjM2_i-TNg,13
xtRo7p118zd1KG0ZnejKSQ,13
d5N73WoLPi_FdBC4tzbxrA,13
V2Fs6HsKp-L5hyVtivdgEw,13
1fowm9fOsiicfZ0wmzD4Lg,13
w18gd03IU3k6VxI66_jk7g,13
2fswgqjSIoAUjVzsTOaslw,13
YrnWh0tUbU7O5Y_r-SVHtA,13
uvkPesgcU-cRe650B6SeJA,13
Wm9KaSwGZYJytJCzXDAjQQ,13
RltJmR7ALy-qNjwes7s8cw,13
9F78mTHOgyu3x7mnhbh72g,13
vzMtGOLUpStS9aBhsCcrMg,13
oynUeooXWbW2R1WrlgxR2w,13
X39ZFJRX_fIFpNJn4j9VUg,13
Y68SBS9rTUPmoAU-Nqk6kg,13
QmKYNxwy4_dJvrZmSeAP4Q,13
FCh9H7WKvA7Db-IMChtqBw,13
1nXNyhtAS2y-e4O14LJBRQ,13
315AjcrUpdMK7T6V9IUA5g,13
-RnQYU9nSpzof1yGDiTR2w,13
yyGp1_3i_zhfpBVIY4Xaww,13
64wHDAbYmx0LwTP0S13rog,13
Q1HNAXUYAnswfhl7tYjYJg,13
ontxCRmEEAsRq2gJAZxQAA,13
av3UsV5zqSVJOpel9r4hwg,13
nWofoYNeH_Ov2pGEQNA3TQ,13
8ER6DiZN9IChtzRrDk76FQ,13
XWsGepBCqNs4V46r2bXwMg,13
wu9X1NOPhKKl8lgZ3vDpsA,13
rE6fZ5Onzg519jURbf9mKA,13
lUqBGoM0SM2OTp7pgtITdg,13
ImoyssODhv3nVYuAUB4E8w,13
2KPm3Nv-2Catf_VL3g8cnA,13
opRcNxBbKdYnkP5VjYN1ZA,13
cTRiIdtgD5cixDeQjC6IGA,13
OYDAQKuxU8TeXRdER0qbkg,13
yq3A5_t-YO8gr8S4oJliSQ,13
PwyCrD96iySAAu_GWsZEpg,13
vF-_Ra0_rsSY4PGXtQVPjw,13
7MaaaorooHRAqkQXcTqmrg,13
I3jtLXX0p7RjVFDLTTDCyg,13
fzVxr26ms8z_srMH2Ypudg,13
luEZRtgdXTa4WjvIJOzdQQ,13
nr-TRO5_fkVcGpbCjRm8Gg,13
U9aazZoxiji07BhKlpwTEQ,13
If0sL5DNvKdtU4mLli1aig,13
VH1mHP9sh-X0exa9T16CfQ,13
ujhXDK53LD-IFTjC6Qsgkw,13
cOggxBCgFySY-BwbEZJntw,13
pA8Xd4892Ha3TlEJbaekww,13
OUmHvuZPye2pun1zR_AGCQ,13
uJdRVZ5GmhOp22xknIl_gg,13
iFZkMA53Z6FIpU1DvaS4Fg,13
kb8FoRFkSzXx6hJZ__M2qQ,13
giDxlTQE7L7EI7d9AskmMQ,13
qhf7MH_J7CS4pR3v5uiawg,13
cjrWwxQZWZejCQ_drrPlxw,13
bTRyeJkqU8R_S3bpwAtd5A,13
9-Lkw_1lfYDopvKNXCgDLw,13
3Q1AHQItVZqRY5_JRQM2-g,13
enPf-A-eG7L40k3UDeesZw,13
FJtSMN_7glzfvz6Ai23Y-Q,13
FVNu64LCxR3X5SwRKWUDjQ,13
AO0qvm5GkaqMHSf-pHNcPA,13
RPAnojUYCBwlC96oL9IfPw,13
b-xAMVoLqxw2WEm7EO_UvQ,13
F-WyXijmUhj82Bk0RQdohQ,13
thPNSbNPU1hMyWMM7p1cvQ,13
iUoKqIguaaKsfbxwvJi0Zw,13
kQnofWPHxkGpoT_3MU5Jig,13
AKPil5p1A7oArtBgfz6sfQ,13
vs2y_qK_aUlReJXwGzlkOg,13
n8ecak12IF_jhnPNs37AZA,13
zW37VoPxHHTTWTIGNWjZgg,13
GVxxLQrbhch0v7ypTgNsOg,13
ANpUM1Nu0IfW-OSUteBsPw,13
UyUzh9ENGV-5OETqhz9zVA,13
_RaaqIiKaLx4xSohCR8gpQ,13
j1jTaGWZdKcxmkDRHlN6wg,13
Kr-LisHF3kZZxPpmrO-Puw,13
6isf3Uypu9O1zfnRyaGiZw,13
JUuRvPqPNnodF75LZwj0fg,13
PjHuZbFnE1BxrX88Oh_Ijg,13
bDWomEUt-uOBYk5m068JPA,13
5Bn9CbdNYnZMDYryh6n_0g,13
SZrM65lpxfjM45mK6STKKg,13
RvR_BNuNOmn42b-nRy8bgQ,13
fDtD9KP8BWgNqKyNxgOKcg,13
BL9tnCUjCRQ8J6A7vW_7_Q,13
9p5jFWW6z_RcinWntnSf2Q,13
4tS4tN7Ax3pXIibdufOssw,13
0J_NGsCCJYg_Ju_8xqxjAw,13
iB3HjB9Bj80_WYO0SHsqtg,13
X7Vhj5hDgE51EVQzH4T6ZQ,13
vp6BVsrhb9WZl7xE7wNbJw,13
qWLHeczMVxxanXnMldknJw,13
QbZV8ljPEhdcRRRxd4OCFw,13
-hFea2XAzx7fk-tuuBGP1A,13
6drlHqomJ6UYFex8nR87Ug,13
e3506PL_tPNW_T3zSgsVhQ,13
thlBTjOkf9Bz_hW25OFQDQ,13
_DW3iAmAk6w_vpUrPhRd6Q,13
q0Aopukin0p-h_eHI-FXDQ,13
4hR7wf-vaL75ld0_otsTcQ,13
CkAN-rdyRj4i45voH41qwQ,13
s9mUfVn6iwoFOc_dZ1NYIw,13
u-sAXTDEPGEnT7fZOV-i4A,13
6Ov4waQ4NBENr_wd7Ry2bQ,13
uTaPMldg9ujH1u_Ol7a5PA,13
lfP14cH5t_ddZBXH9ifD0w,13
0EYptIjdWCC41e03GBWwOA,13
K_zvu1AcfHeV7Cx6FCTiNg,13
PfvbwfvOm6HX4yTA8g2JLQ,13
V57wcw7TB8AkwNm2f6xM3g,13
5oTXMIyTF3LZo9h2EVTlOQ,13
J2vQkVZ6absVuNoEtsaENw,13
0uN6wB8COyZYru8_HoFMDQ,13
SHx1-RPxJbMW0zma2KjSXg,13
LTPgXy4GNrOQ7cHgAPEOGg,13
dxuFPsY5YKfbWyQgaTIoPw,13
DmfvCjhzOAaMz-wxpKZ5mQ,13
nZZdc0fUmGqQy0nLvp6ylA,13
B5XbTQE1xaya8XIAkm6TLw,13
CNqZCw9C5EjsctlTzVx9mQ,13
hZvz3zAVoL2QW7nhJ-JDJA,13
CsS21RMbu-fHJxbUhKCf9g,13
DKdavX6EstepxVF1OqETOw,13
fzRV9dhxG-KvhE1h3aXGPQ,13
szGhcaEt0n417qIlQCzcYQ,13
mNyAoSHp8JtnhUWiMuwraA,13
iVLNFeWgmBGoaJ3Omm8g4A,13
488xZxYwdTQD6VNUHQk8XQ,13
1Hdw6WIUYkF3UjKpfBqgRg,13
LtH43ufxtYgdNi8LgtpfMg,13
eybIDYdp3EDIO2j-2stcxQ,13
g8NjzrC_LP7q4wgaKn54DA,13
J3fd-eAmp4ttRTJbweTuGA,13
1EaR8Hpw3S5W6wQSFpN4NQ,13
KqXiZ_DvoYVyEn15pc1QUw,13
-eUdQlZ430EiUCQjBb7hDQ,13
lVqFU7g26BCNvm4BoiXYgQ,13
8adx4aoB7LgSt3kfTJzt6g,13
60yEWmlfyLUu9y5D_0TAkg,13
HGRR2w9KddspVBYA-4bSlQ,13
jL3ooM74Zs2maDLKSLi5zA,13
k5ex1pOjN4aO-rrkDsF0Xg,13
yRVk85YbJx6HCC-dv01KqA,13
jpAcVXIMhiCM-XiryRWOcA,13
yJ55752Dv4YaCwRcp3lj4Q,13
iySMW1yQs9qjNnkScAWtmA,13
bZHFrdCMyxWMtWcEPlom2A,13
mGTGeJSCmUcguvuXEKMnow,13
zP7xKmXnlZy02ZFQDsuJvQ,13
Gd3lKOegcvnt8qv0oRezDQ,13
qT_PfCoxsImr1MsKNJN-NQ,13
O59EhQIPUh1YOlGncD-pmw,13
u6RPq8Fp771ZT4cIUBOAjw,13
-xCC-SRYR8mA-_KU0Yi32Q,13
TZLa2i8s8uD9tF8abVef1g,13
_TyXNVmBaLbMxe4gASPpfA,13
Vo4NZBtF3mr6EJitNnq-Wg,13
12kD46cnLyMXUQTCI2N0ug,13
aSsqPJ-tks2AVhcg7dJ_CA,13
zmPRS6bjajqsyeuRVi4TKA,13
HYMOoBioYNNA9zaOyWeIvA,13
28ZaHHJweFl76IaGSS7fNQ,13
pmGRtiJOcKgLU6guC52uWA,13
-jCOh_v7ShDfAX7lgWezvQ,13
3w1LYVy04TskbDOWTg5mqg,13
g7N4yOaceiuIe-JdZsxqIg,13
IOzaphUZD_cayny0LOIOVg,13
d8RpwhfUg6KsoTp53SI_UQ,13
qs73W3KT49aer7ugk9NEBQ,13
vLobB_Q9BB6cJDE_P9KsHQ,13
TYUI6xRfoR23ssBZr7dLaA,13
a2MgpcppxYWlhZe6pJ0mJA,13
rYHEHpiX9qRcbXmObmdvSA,13
bYo5h0rgJoVWqbp5bRwNZQ,13
wyUcCSAhlgxNJvh1EmmobA,13
wROeyLOm6vL8qyXD6zTOlA,13
sxNkoo48PT_nStBBznmgGg,13
YZis1Y78c-6umv0vz5JAfw,13
LD6x3XkM5-6y1X0_0vDv1g,13
nETjr7I6hMWDmNQbzeamRg,13
BIY-quNP_11zhmrQnfKlmQ,13
CCRmyL5ClU_ZfpjB1rfIQA,13
oq8DOqkwLhVCziSjJTFSxg,13
CoQ3IXOdsMF_sp6bx3K6Sw,13
YZK7wxr7pmkc9h2hRlpX0A,13
AElpiKXsZ9GpYyeu_HQPug,13
vB5ydWfVVJcyDE4v-hk3UA,13
npBBlc4-iBnHFp1IX4fF7A,13
c0sMBsyn4bNt1Toer7dyIA,13
kbZX1VIvtusmFA1JOAOcrQ,13
7t7QdR0oLWqfWQa1G8Zzgg,13
JbLODQ5Rr2AqD-2PsABK6Q,13
8sQfivFuLhoNjyWu6RRV9Q,13
46OlO1CpXub7ry3C-Td_5g,13
LmgIeoy78oFqJpX7wtd5JA,13
HR8YcViyiuHAv89KwpVZbg,13
LmkfI0Vg9OvrHU9JpWMqhQ,13
7O2NELb3h9FwAFiRShMogg,13
HkK6C8SlUIQIoPo3Xo0hTg,13
3yqN_naC1GZ-61Vldg369g,13
De1nKpxUVhmf5ADBK1Olkg,13
ZHPuAn775P2csXPa72URxQ,13
C0K5X30zSNwSxgxpQk9U_A,13
NzTGEWoXGR9bcRYW8Hk_yg,13
OS1qocIle-YUu87PGqKGEg,13
eQs2C099CO9S6fH8h7hrrQ,13
cRlFYtNFTwaoICB2gKK83A,13
9TNrkJ8HRO9ba_y5ZDqo6w,13
2wMzU1u2dB7hCfsbuYukog,13
TV84SqH0pcVnzDGSiEv5uA,13
uKOqyotwWx3N2etJXBHhbQ,13
lEjxfZBGP35Sj7EwJpo6EA,13
Hr6LA4Tr2oAjCueASWexZQ,13
L23-T3yNwJMdU-Z7OXF87A,13
K9jk-Ut6Pb1x6rH-GAMoiA,13
ELJABLYAI-bM8wYk5uSZBg,13
jasVlgaqdgQ9BYE_Olr0Lw,13
oStlT0wrFk930TSKgVKRbQ,13
W2Ynsybt7SHi-C0tecs9IA,13
U0I9F0XJiIZg3RrP3Hm37w,13
B9MSLzD37gjL-j4UTLJeQQ,13
hjHWlYtCRLg7CjAIvtUGGg,13
UFq2h1-Qrjaoy1An5DpfGg,13
v2rDjdy5Tb8OTHVQ-ZgPyQ,13
8do5XP-TDtTG4rnJgDZ4FA,13
GLEfW_kK94lKWfdZhCM-sg,13
P_3qd-JBpXCKFFykAIuDbA,13
w9EiBtUNWBPDXH6_jJk4fQ,13
TbkataceamL8ujzYHaznKw,13
Szo4IuHXyVx_oW40O8eYoA,13
R4V_g8fR2mB6RjvpBjBElw,13
GMyfJdePvaqGJbq7abh2QQ,13
ftFOenwmH6NqIqP4X-I9OA,13
DP8dMxj0F2VVzlbOeOYWdA,13
sbdII4SdK3TYNB8CYLr8Yw,13
SNiLtyJgvqQAWTvGCwxdPg,13
Cch7lpybfh4V0_1j8Nr3yQ,13
ngdwI9eLM4i2MGhV0emyjQ,13
wSTUL4y1anJ4e2Gt-OkMeA,13
3yl_F1v1FU-l7gDvJn30nw,13
wVpFAMOqYl5xaaSuzHxu0g,13
Bc9U7jT1EtmwBz2Mdw7jHA,13
VgNo6Wttgq9NDdjXZSjnrw,13
1TZ56LmFV2o2-SRbKKbW0Q,13
J9RIHbtKSV20CIi6oADjGw,13
RP_x4poTtML9DbcdX6zMOQ,13
ydnmTchThCNlKdxmgbmUEA,13
6-294oU3uO9mE_RKk6O2xg,13
GNg0V6jRIFwU4JTKc-tppA,13
VQrIWSMlNj7cMpJUEr7mOg,13
NGXjKa-bunEEwciWUkmOBQ,13
5kZHHWlpH_6ncgpkS2aXHw,13
mdm3669_3BI_qieEW4zrAA,13
Bi_kjzDgcNB9yobFM_QC4A,13
Z03nGPbUpUyQbW3vbnLmIg,13
f37jqHSmSARVyrBOFnVD2w,13
gL1ilbKIQ9Bxtuw3n0xLgQ,13
EV4VMJACWynm70RbryrAMA,13
CQgzd3w-JuXfd37CLparBQ,13
FJNNUtXu0-WoME8u8noHaA,13
snVWzHOfJF-q4PEI7dmAqg,13
iLJe9k17BXXilRy5yGiV3g,13
Q3omBAwUi1TGicLNaRlB0Q,13
LW54-URF8pNX-88OwtOItw,13
bO8kevVwX7ooTCHgjcif2Q,13
CTCYk-k84VA5vCkRgv03Dg,13
fy58_Jt4AVReDXKrtzmx8w,13
fbSJAh28V9BuriO7VlO2nA,13
s9qB7VvbbSNTp3u8InMG0w,13
YNVYwlNIdHxnlK-LpHZ8Rw,13
EQz3lshjdiSNt6N7rCRZMA,13
NlNF2lXDTgxo_awI0pErVw,13
aKDLfjrTeXV6QMrZQPNMcA,13
EruEoNu4v03gBlNVMWNALw,13
RYZ2HBPsLBeFhYoBwcX71Q,13
OPyUVxlegosWoMwFf6VvLA,13
NAWRnkItWXSo47tVKH2DNA,13
rjjK00bgGHNOJWMgUXT-ng,13
7WP7m_5-mRZtFIYy7HzLrA,13
vScG51D4QD3w_hnpYySJsg,13
x3Po3HUD4ac_dpbMg1jDVA,13
IDZKsXif-pczK3ljdLJpuw,13
1Ita6tqmqDnf1_WIpcDvDA,13
teNp61jSrnmbgn7axurCkQ,13
NQiukuPvLCOZQNUOljy-hA,13
22lfAAVBofps5DPrubsF7A,13
0MziKGg-69f-KHv5HOBMFw,13
bN6pGyLRXyDxM9FGVat35w,13
UmM9U22qzKCjWTHDx4zN8g,13
94JSX8r4iUA2owVcSVrdCg,13
nPThV_rUBGyscA5setQtfg,13
QCk1vwtnyKT4d9SlW8KOBw,13
VChdT2RR-zck8CWLOYaz5g,13
evdtEN8W7BMgtp4SLHTyrA,13
YHBeVE5CuScV10Di83rvMg,13
8Wli47bvDkkQZLTYXA3rMQ,13
iVi5ESK5iCYF7GnQBOcQig,13
q_ETKH71b9B7-vPJ4__-8w,13
prUde8GQ1RFv4ShtiewzfQ,13
5eQc7ppFeFrbKQm29ZHLIw,13
6zyM8TsJAedm1tuQsmHO3A,13
ciaerxU7ndh5eRHJuzWmZg,13
JIFi7Q2ltix_e2UYd1ILzg,13
Q1Ca8WR1BeEP3zKRpH4OBg,13
fdOo_0U4GsbjqwXZmY_xnw,13
gRXCQLv4n2uOLeaxFESjAA,13
fnw7vTr3QFsdFG-FRr3KRA,13
NQ8dMYgmetLwfimG7YBICg,13
9G6eoZ75vbWnGtvZEyLQXg,13
YoVikPR6vpI4EENh1THXlA,13
00Tb_ms9xtHA9gJrlah0Og,13
A6UsHHqoI-TQ558N2gUxXQ,13
Tmrk0JnFMKYAn-JIh6vavg,13
X0iBIlruws2k0_jr41ccyA,13
qbh_Xg-wfgk_qINdyApMag,13
-_KQLP-8Rr4_J3Fg83XMLg,13
mr7ehPHT3fFy23M2QOOZHA,13
xChRp1Aqqxnk5H4t-TMW9g,13
XhHPfl9BluSbNnt9FgJINg,13
MTwOdPHPy9bmWMW6C7mOtQ,13
ZvPmToHy63165FkXZ8otEA,13
uywut-1TGQLjNXkq4jOK4w,13
DjjOog1VQnI4F5Vwalf2tg,13
nWhAxQw3bAsvXg3Oe91okw,13
gywv3Kmx5mYMX9NDU2aWnQ,13
sHXEGIRu73NQywPHCWMwYg,13
Ebe_CDlq_jCY4dVN_nszPw,13
wN-05hPqSx4a0OQ63cN-yg,13
k_675V0foqpdXfBZW7pgOA,13
e3DY4vIG0qJg3aSizW1wfA,13
Al72SF73U4_WBqY112IhUQ,13
PaGtsQuCdd1KWxX1yGCN0Q,13
XyR_5dGY1-SqPUQ48_6R0w,13
VC6As7IkIKKkKDpGaLU8Eg,13
z86iYug9YMSQ_mLNY_6z6Q,13
JQI0oBeRi5Q_Gg7cYNGL7Q,13
GReXjEvDNu_q5zZ6vHEUmw,13
ENlRcowrGUJdy0TLFPw_PA,13
STcZbk99gIN16tAl9e6Bww,13
P6CozR7yKUvGEyXH7s-VMg,13
cSefUziE1VrSzd245U-xMA,13
8voubLtV5i1Vs4ieTq_gcA,13
nvxTPu3OmmH9EXje_n1q0A,13
i18f21pw0x7g94_oK4oO2w,13
cEtK9eW-3nzzz9O1Joz6uA,13
eBn7pF9u47esYxSNoNzOng,13
sh86Tvg3Q_cOPq2Bl5Ocyg,13
lz4YFjEyITiFjIc7TeeVGg,13
HgG-GUrIup7zvS-_Y1W-Sw,13
x0cURtj_r_ysb1zk5-jhDw,13
ntTeg_IKS6belB3s9TMcFg,13
1jaJkokaR14hQHJnDnmVgw,13
tf_8jIALKRJe0XXhW6I21g,13
dqWk-PLqY2_TgW1SdfUyew,13
tejGH-sqC2iRz2ZQTZgsqw,13
73Bc_lOHqD1_5Vojs9kjrg,13
WPgh2qhPIkF14HmgZGLUhg,13
nHHOQf2pjLT5jUvkG-4DHw,13
RsO3haCRf3N-A0snmGdmeA,13
PSbB3yZWm1hIrCrZ-mHgMg,13
V4lH5LdK9O3QQFvN9-R16g,13
l1mNRL-UyQBi-RYr4ISNvw,13
E1VO4jH_a4EqePwuBN3fdw,13
gBkFdQ1_fyXY4L4oI0tC2w,13
CNhdOorzQV5EX2AWe86r8g,13
2XEXr1Ba8V8qN4IGADNliA,13
Zo2tRIvtAfoENtbw2USoYg,13
4M4vfIPp4kE3u5iat6YGZw,13
DKUCYmrxjNHkaQowwKcOQw,13
A6TYL3B1cPyWZF_3mT2qQA,13
9EI4ihUYtcGxDuMBlIgQrw,13
okSfyLZ4W2dcJvbSjN4Mcw,13
W2iClpGljvQpD1T0U4r8Nw,13
KMK5IMIHjtXpKVBqRN85Pw,13
kUnjL9oAVYF89ZKJKtjDmg,13
JY9AHGpQp4unf_FRLyvKNw,13
w6dDX03kCacAdd-EgsqAJA,13
_kKI9PJkZSRs51niGByXZg,13
v7p5tXAdbk9b2HTPY3uB1w,13
c1YPgAj2U6nY-Q9TJzTJ_A,13
7yAbBcXPvhEavgLV6faa2A,13
4YCTMWXcqAl91ZCVBGOrVA,13
4GECWcOBr0NMatadcoNt_A,13
7wTY5_tuZJBMrlooGoUFTw,13
lOFNOjo13sL55dWDmrxb_A,13
URhJWn6xWZCxNzdXGR4-Fw,13
PoYIk44V6bwUNU1EQWJiXQ,13
lTJILVJzVZOk-lEwq1AShg,13
424klRX-Qrg3KLLnua5beA,13
QkYXd12QO6N7BykYOp_8Ag,13
C0W9r59JJld8ZfJ3hEQQWA,13
ZyokEcuEEZ-3UHWhLZtnsw,13
CaRAJRqkAaY1BE1PbQfXiw,13
qLJAazq2lNFUp0nR_HT2zg,13
t0u_YYND1OWPDGUL4bCWbA,13
pqcl_3p7DPx_3l22T8ZznQ,13
6IyjTEG3flBrs2eKBbOV-Q,13
f477JDtuFT2qP6keCut38w,13
y65yAhMNpSaFN69hocLqxg,13
H28riwMwvYsnXCZ4uuBMnw,13
IPBmF20YfBS8NC0grIFUtg,13
pIBtsrRMpBDZKTiCM3EK-Q,13
iG6daEyP2qZR1Dc1LMLLjw,13
Xg0yyVqyqhILhlKdebh2Aw,13
ck0PpuchJLrKdxW5xND1lg,13
eLVaAwftAsAqyiEjI-2T5A,13
NtJU9h4fDhe_fSoE1Gibbg,13
8Qi-p6vbKRRNzgh8NV3flA,13
7zoQOdMzLx-btacjH1zKQA,13
3M9epgbtI4QeyhWCX8vQWA,13
LGKrO23mswopwVpwAxnngA,13
g6S8fOXXqrSRyayzrozdHA,13
iR6uxtrpyCjpNlWcLe2L8g,13
y6m-NyM9IeQj8-gokS8seA,13
T9x2DwhCs_U3v7KCy9Pxbg,13
RZpEMG2ILk4bL3lH3ygRcw,13
ka185dUCLgZ1dlyjyKV4DQ,13
w-dHAHJFx6VSs58nHTZhTg,13
8AFniBxLd-eBkz_8hEeYvA,13
JfL0_VUp_iEL1rcG7faWaw,13
tcfj929FjD-b16zKibXkOw,13
2Vv5mdVhq0UIRmNrEDJ3wQ,13
bzahj3U6HGkimxLZDuwXgQ,13
DwUMcHrkmxc_NpA0ARx9ig,13
1QpYfl158aRcOWLcyTQgew,13
0fGD3Ea30DywMORW6vD2Yw,13
