Business_Checkins,Amount
bY28Imc81kXPnZpo9ldHnw,36
W0INJGl_w3roSi2-taU9EA,36
suSkuyJNh2h07W-Uex2nyg,36
sPlE3OEQc48AdK8qKE1jyA,36
tDxZHakdC1C67XVC2QUVKQ,36
-2wh7NTLkWEgsrLJvilnFQ,36
MUYjCWUYgEBAXyI8MZhUww,36
-2mctVTqFR5-DDCXKvMNPA,36
BNqtMJ-zXdHn49eaegGumg,36
Z8lCSEF9G7SX4tWgxvpJaQ,36
BicOcWn7NxXRSKGhVL6iXQ,36
W6a7Cur0QP17hANen_BoDQ,36
A5Ag1HcBjvJ3K-z_XbBkhQ,36
zJYPA-RFjAzx4r-NCombig,36
TxSsc8jCM5Kb-beInkUBeA,36
dDFcdlDsBrXa_zZYBhUV9g,35
89CEDMXZjJRHXGeVIWTwcA,35
8rGfwpV6-PqfCrRtx8HnfQ,35
ax927OZrfAX3a-DiGmkVHA,35
SCBxeSFtBdkHuu9zkb-FnA,35
8rEYi-YWwWiFiJRZAKJLVQ,35
PHa__dszwtpRaSEx1CYgNg,35
upmtmUMeWWzbcflPRpLvdg,35
2qOEIzD_d5VEOzFWgvDUkQ,35
4gS2qtxNFpmpUE4dtzSXyA,35
L3C52gVqYHm9R_2fLKQyDQ,35
-d6j9n5vEYzT8tNw52AZtQ,35
89pRLdujlfXMsQfR2_JS3A,35
ozOl83zThC1hLDxBvbo31g,35
txrwY6N37_uS29LEn8J5mQ,35
-aZnEYYTqwE5Hc5YKp_HjQ,35
xRbgH1yBAo6_NWBUlYtYEw,35
JOZLEQbvgqhj7Etgvw19vQ,35
8rR1SQZZHz9z_4MMars6jw,35
RJcGEf7pLPvWU6jPEKj_lA,35
04o5yH6y_49RkLuEaiW5mg,35
CRlvaydYKGayTpkM-FeT3g,35
GvgLd-yCE50BTyaW5yKwwQ,35
ksn089lztcr9YI7q9-pJrw,35
t5RIuLUvE5fxr0TaRWxeQg,35
j39oLLW_GlMPMK5-G8On3A,35
iEaiQGM23OWKGCybkvd4Pg,35
Cz9jOJ4nwl0wS1DYRy7l8g,35
J_8685V-7YdcSaRC-RimuQ,35
B-etA_yy9-5paLnppP_r2A,35
IgFEAK18olJZKAKRLTGq1Q,35
ew23AuNSqPp0tkX2XLAOSw,35
XEA3fZPEa8YV2a68MppGtw,35
PXI7kvSV-NvWcqbI9jlmtg,35
DzKLDYRLe-qzvTJS_JtA0Q,35
fHyR3Q6tSCidYSq791TzSQ,35
4i3yA0NhqZyPfGyoobWq_w,35
8sAIb8faf38YX7emEMbg9A,35
JYKnAaGxscyCAzKzSwWEcg,35
uxHR2GuFsVYPi0H5wi89XA,35
H4i1mzPfPRa0_ugm27Aglg,35
CSYO3-vXbssAbZ3Ox_qsuQ,35
wZ82GDA3MWux0N2ewm-WPg,35
VDALc3reT_hkzf-wch2rjQ,35
tzUVgHZgMZQVSkQJ9bJj0g,35
hNLnKpAYld9vT3d_fH7r5A,35
ncRQx-tOBdlibG39AGFpiA,35
eGcuMueSQetKczbVMZ_gvw,35
xPZD6RqGcdzWNbcUZYciXw,35
JSN7tcxeCMvZ3wyiakwXJQ,35
oGkkHTXVaZcwk3fGa-rgmQ,35
QYtayUM9q8EvKPd1B2mtkA,35
mcUHX6mU9ESKXyWucXugSQ,35
HDzX7GM8tHIL7YydPcz3_g,35
aafJCGMtdKpKNtnd-YJpQw,35
L4oX_9EeleMueo9jZE5R8w,35
RIN3ZEQmbqXh8ZYQ4efDTw,35
mbckD5co0ASwAa3SpM6R3Q,35
OHplb2m_dKPXY46mS0CqJQ,35
y6jIrZYjVaxDbGXKpSlacA,35
JQcpNw4bqy9j4yOCq2jwFg,35
HB2_WEzJBbJPdFXyg4WxKw,35
CU6W984E28nl0YB16mN08Q,35
p0Udyj3qsXNzCU99yW6IfA,35
kfRkKRVlaPAYOraik4JVXQ,35
fyVp9XdUrcMxBUn4h1ZmmQ,35
0FMOvA2Noq-gieWfnXB7aQ,35
CTQvYTvrpV9yx3vBpsHOUQ,35
1ySb0EDc_DEiFwcyYbIdXA,35
0Heloc7hdVq1ff1pAW9VWQ,35
DtsCZpcAIAoBUEltDNG3og,35
Z3mLnjHv0tKM-zt93_Gc1g,35
LtXuM-zlOa3MGD856QUcag,35
bRjFlv5Rkp93Jf4_keEz-Q,35
JURX4ptr4YV7gLEUBTRUCw,35
RIJx0KUUxpOvkChwyTk0sQ,35
gLKXkVYlXE6563pueXgZvg,35
4_RiMEKEZwviyVOYVI0U8A,35
xRbV6fJaeWYu_tJnGuv96A,35
WJeipqBVdQmVhnYrXlLb7A,35
e8PPDsGG6zLe9qV6x7B6Qw,35
p2j5sADK9ucYX5eRmfZw1w,35
xRaddmd73rkdLxUx7Grtcg,35
HEW_x9ZoAj-uNgEiOTcnjw,35
CTLG5fikyrKr-nv35qMAZA,35
H7XDiKMUTh4qmB4I3U8A8A,35
Sks1IMYoJd8pQj9uSfNYXA,35
LswO4EWgN99h6NEEJ7qtCA,35
zbpzweHh2T0QkmoOtjZGJQ,35
oGvauLs2oFbLIBUjv5F77Q,35
iBoi_lyYFrWVDH_AD8KswA,35
eujKWnR5JkCF2LuxI-wuqQ,35
xfAi-CRz5hxQ0dN9xJC-IQ,35
v-hYRlZ7d3RvaXmL3aQdvw,35
8JsjkLAx5clkrP0sGHwV1w,35
fJPXcu9gUOEjy8OrhUWdoQ,35
Jl4mI1yO-Fb5y6ZvEWin6w,35
AwE47UO1zLk7W4oBDkdkgQ,35
fxZtYRBOvoddW7k3flohPg,35
xVCUMtNUj9GCTKeTSq_kxw,35
rrTUoFWnYqKmqQfL4gFfrQ,35
adEgf15_j1M9_g4NYgLIMw,35
iiXZBcgyd0cfvZLoeYmpVA,35
UgvyukRCZidKkqtIeOVDMg,35
Wrbv1yWUC-Pxw3kizAVyBA,35
S5FZPS5bLiFbDs4Ih8OPNQ,35
Gd6yIH-qhf9uCdtUWs382g,35
7A-q7-bajt0NxMy36dUfIw,35
00Tb_ms9xtHA9gJrlah0Og,35
cSA7NXxqObZqkU0LeNg5zw,35
ZXXCgGKY1z1An65yvAQ5dw,35
Q28R7c3GfxzThd9lCY80LQ,35
pKvFEnqpksgCZavBZD_Cyw,35
PBs6XgKSvSbio3wj8C-dAQ,35
Pl4VWjRSuZFdhN7kczFfjA,35
pJ5200dOXTobzH--hltbuA,35
UVR4Cv16Xz6_MgdV0SOD-w,35
BartDNNQqfuah6MPqLruvQ,35
yI4oXmfpNBEyksq5GQQKgA,35
2vPz8WIiRGLyYtqadD4SPw,35
GaLBEB3ZMr2GwOjFoIbkig,35
S3sYNjfM_1WMkzvYvusKdA,35
wTfgohGNtlxDhH9w5qTPfA,35
XiI9BfKndmQ7dQFyVgUu3Q,35
741j8hEICpMzo1N4guth2g,35
uL4jKuA41fQ-AUFBUUcrww,35
T8XW1h8h30xgdHjrHs-XHw,35
o8pdWV2EOo5yQhisnwBL1g,35
iJ32_7_rEtJpunZ2tXBUAw,35
0OV1nx9jjglD7R-OIxfs9Q,35
rskpT6uTFJvcFhRJ2tEBwQ,35
GZLb-CqVp9X4C76BxF77bg,35
tEiifAKuon_x00alBMmFcg,35
-RGQ1876a50Xx4lO2epFGg,35
OT3wgKIbYzQywdFZCoubPw,35
mfTE6x39X0vjNhy8mBwp0A,35
OSV4mS8wLuRAu5d1nkmaQA,35
QHLMNLDSUYCiub7hy1I4dQ,35
NqVky9-t3t9HXdlf7F150Q,35
01q_jIJWEyw0ATi3Q5CpBw,35
t2B_HVgPg--eUVprWQX_Eg,35
l_7SRA5U5-bz2ReV5d2WeQ,35
wIiAO9IHsLEPQ1BVI2RJug,35
ii4nKLMiivPFktWxo1lC5w,35
D1GGUGuQ22qKHFyVog7coA,35
NSF2PqU1oYfZk5EAO2ygoQ,35
yJkQP1Q5BP6TF6RShRSGpQ,35
hcWX8PYR5t_5ONnbRlv75g,35
M1dQw-xrDt0SDdqdvxWA2Q,35
a2w_o_vuvac9s_ABbMsW-A,35
L-1mCAShHt2dx64YLrsPBg,35
ONYw_0o7ov_UBPrluJ34Ug,35
wQrcl0k6ZcyO3KOo2fCSXw,35
E2ps5PCJApyGygbtZi3hQg,35
pCxSjSpNUh4ry3dBWPEvmw,35
1n-ihWVhSzo7JDe9zYMWvg,35
QONdaxvRzgIsAFvecmP8Vg,35
bRGi92qlR2PJqkjGasAN4w,35
sPMAnWj-uipCJwFPc1ROTQ,35
k1shNGktYpVZD8zYWsm6Rg,35
X9uY-RJfamB2bCoZCX5RMA,35
S8h_kP4dx37KZaFJ7bSsIg,35
1o7Kxvl1w0GdRGYEq-mscA,35
QOTZ8QWsALsBXOzF7G_4fA,35
ISQE3oqDLsWjHV163LbsEg,35
7DlqojCGK3fsGbMxvgKXRQ,35
-Xbd9fxhkZtKVmIUi7me1Q,35
GtN_XaTN9s-wYkBaFEfXkA,35
tvzpn7Mg8rFyp18fOcdsIg,35
HHaU32C6Fu4puybG7ZInqg,35
OMrnDIpzSflcVUm6uJrukA,35
COV2r4PgbrJxooMQr8TU4g,35
BOUmrR6yo4cjeDJn-l_zFg,35
AJVmZbuIhseeW8j8rxdU7Q,35
CPD2teAWE4Z8pURhtazSpA,35
GtuhHFMWDinyf1d2iF9lSw,35
GqPq9wiLefVLmUzVU-Nahw,35
hvu7MS-uEI5DHxUlogixTQ,35
sI7bYQFO063wLA0opYA-iA,35
S7qVBYA8wpvfbJqmouoBZQ,35
LQgCCHnqNOurEEjrqns2YA,35
WXVb0_TPSNGjqRshykMY8Q,35
pIWRwvj5Al2meISEX78x9A,35
S6KlQhlJUiSsfIpuhLo16Q,35
7BhteCimcQbFHYdefotrrQ,35
ZGAokoii7L8dGKGxJheoRQ,35
cC4oR0nVs5woQudNM8Up7w,35
jRSuaRofzynOgxxNFrsfFA,35
k2W0ger4In72upbwSLmB8A,35
7CVobIKmVYlpgo2QifXlrw,35
jqnu1c9qrUXDOGSWwgnOFA,35
Zqgy7HnFn9aSScDcFuZfJw,35
CLlnfxaYPTVLKE4VR-U1Yg,35
RLvj3lOpDc_4xhGBXLu8FQ,35
Ns32NqzIyg9T36sVKNRNtQ,35
xTljr-SbdZdDp9yBiLsIrg,35
hdlhRIO3FNwLqGLCexp8bA,35
0LUpwcGAHu1pkn7p3rx-4Q,35
kbCLYTHYwHOPYE4s8gfcyg,35
lPFrZn_U4_QD2Jb-Uu4hwg,35
fh6pTnv_yMWTF6wnaWfmcA,35
Czm2aTHL9A4pyw62gKntxA,35
jZApfP5UcBNsJ9qoPJPoxA,35
iuKzxuAgf2ttgOyxyLHEMQ,35
maN_xxQLGxvfLiaufI4tog,35
4Nm_OJJ_ew3GAzBocfJYhQ,35
YYptLsyFiaBumtrXVtdi3g,35
9wjToCTF-rYLQNKGImYecA,35
jn7yLpUT9OvU0UMlCux8XA,35
2TMy4pfs3tpBbzIIUJ09Rw,35
X1f_kHmcsb9I6VW5zXwFgw,35
HnZW9u82RqhyFuxIuDQfYg,35
gVKtQBvk4DNm7IsYAxHKPg,35
raK6mV7gnMsGlaXlr4jwTg,35
QwYRo9G4GsSRG3zvxCuFHw,35
PQmho6f2YuCLbyj7ain8kA,35
CinrOH8rMB2hEvPY_iFOHA,35
gbHJ5v1TVJxQjzmGxeDpUg,35
DSrd6GIHPSXXYdLP4tIaAw,35
-pHjNBWZigns6lCe_ddZJg,35
kmFK1OSq9sLF9CLAXrabxQ,35
f_ri30iJqYn4E1BQmHPVNw,35
STNGwWzdwhflVV1QRyg18g,35
2l8WHcEiwFW0wEvopwa8_A,35
A9IztUd0S2Tvykqgl-PYMg,35
3lPrbaqDI9n5bKDNI-ylFQ,35
zUc-MBHP8YCgE4VOSSwk6g,35
caYZsADRN8VqOoWGHAEu8w,35
DSH4wPdivtYZHJaNGG35uw,35
7qpkCYXnmYpA72LW0AAGgA,35
LdZXhHL9DJeounW89c03yw,35
-tWltjTtepDjVaKD4iGdDw,35
g39VAKIXJSalxCmODW2baQ,35
uE_Ik45Sn9ych1XeO1KhdA,35
7nHsxxngai2a2yHiw2EBWQ,35
2N0ICJapuD-cDth0s_O9OQ,35
3wbb2oISVPhGDw1RZZHHgQ,35
-uq7NWYxWNG6Pemh1Y7O4Q,35
I9XGoU0Wx51FUNNKqz-W3Q,35
gHrJTTvCsCPOqeKILVktxQ,35
cbxSRh4PGbq6epMaSd2KMA,35
xrfpHhrSZAAd5UG-KGMe3w,35
7jFsLACoFb3RJBUh0FpYPg,35
Ny6IoMTUnRO0EwtkLt8W6w,35
8aQBgNa5uT2jxp-ir18zhg,35
DYz53pIAUsXx8kdgj5UE-A,35
oP6j4IgiC2NPHVlWVsoKzA,35
A9jm-AiKlMxjBARFcJn8Tw,35
RBCA3uPjC9MKqqbnmPGoqw,35
T_TX4Lx03Juo4pHF5cMYuA,35
O5rSaJBufes5ltbA08iqUg,35
J7LVwG2NNQG5RW1fVgQaZA,35
DWvUksyr2wlNiEu0MfYLuA,35
O5fWkqGbJQsfvkSKppuL6g,35
PPc-Pnkn8J7M0o-XNIdV8Q,35
DWnNTITvu5dAXoEGQTdAsg,35
bThPyIoSVfz4lNX16I9cxg,35
klUsdGRUcg3KIV7dXOtI2A,35
x3qabj6zIZK_ist3f5ztgA,35
DI8gsbZobj9YhkyHJA-uMg,35
4NYZ-PHH7GDgjfIO7_Vfgg,35
djGSPb8zwOZ-Cl-DFDubsg,35
X4W8t6QT8FBr0oGfR90QiA,35
DNwdm1E1rrmQ5vDpuvqiAA,35
X4jn6--tRx5NQlsG_fs21Q,35
gcPuRvXAdUv7GAXdt0tVsg,35
2dLFsVWWIKt9523YXBBe_w,35
BGFOFCbwdzVRlEc_eUmJgg,35
XM9rY19_5UEFLShQ-mBabw,35
i1SP5YzRjIc8s1O1tQZ6fA,35
i1CA8-en15FdmHjJ6K7h8w,35
UMweGTUKB2YbeE4bqfB0TA,35
HzDMcCseSdb6n4GtEd8bfw,35
Z9Q1IgIPB64Um_BNWpWgCA,35
xmCfcKUZ8z_zoOkIIyuRvw,35
PTB5JJ3gaM97uPXPiL7_RA,35
3VsZbbTBMgQZslT_tMTDbA,35
kyry1DCN_kIBvkoywG_FCw,35
3Vlftzk7RIe2z87hAjw1Cg,35
I-T83pCmLMtHeQBcPEK9sQ,35
xCwY3wTayU4iUOLkLCr3tg,35
BHUNDW5yve4IEaau54dYPQ,35
f2A0fFtAuSnx9cSrazyzcQ,35
-slU7xAdWHa8y3v6wP4CxA,35
jXb9PQf1Sss5ukgNVB1a1w,35
BHvwQrDgtSqI6is29O6QLg,35
zHEjnuOW8PfHYofwnCbrvw,35
x9HL5aRje41L1chFrHA21w,35
3Qdpy--GFnuXdndqEntG6Q,35
R6PorOrxyf9sc12mLx97Kw,35
o_Z8RJNKMF3DRdRyxwNDQg,35
2jHdyWvR8bPDxCYrbGOoDA,35
o_Hlo8mGqXm5eAq_PHI-qg,35
bYPxtzZ9JHnffZ6dM-UHlw,35
YktifKXpvOhFbzQzOBSpoQ,35
SZuMrYAnIEut4w8AQS69Rw,35
zTYrymZ-wYqyEBDmFD7-Qg,35
cXr1ldAsVq7D7-l5kwE0MQ,35
xk2BZOP5CZfxyr4veOgSPw,35
xjuNVMzPPqEYbRN_hFtecA,35
J-rejuDDgJvQM8XZ_sxyAw,35
_862ur1CNEtAr72r2DQmUA,35
Z5Xu-FQwxehRYOqT7Pjcog,35
LEha43ZipcaywiAa_QRdXQ,35
8QeaCReOO-ryojndLvkBNg,35
juXdMhEzHTiXBR_SNU2tBg,35
QyFLim8hxJR0jsY0jvJCVQ,35
2ao0GD9qmbF6XjhfqDlkvg,35
Cqqn1DqIkohPqal6ssmR1w,35
alVp4NG0wH4fKrdCoIaLQg,35
2iAEbiYYkz795dRqm_Jhkg,35
akt1rURvNVAI9sfQfr-5lg,35
Q54nqa-BtN_1ZKcDKusHHg,35
i5B1Huwg7pHMiZiJGWds9Q,35
PdaY3rJc3NwqeTx4UjNVhg,35
Hez0sedVgyIJ3kee1U-3Eg,35
y-wuZtF4abISN08EC-VQag,35
unK5BCRWoMZ3ZCWhcKe-ow,35
B6oUNsRtdoHpBccvbFrDAQ,35
hjRMRP4-g31miR1JXxAcQA,35
wliY0URCt-Hf1-BMR3152g,35
sLWHHVI5nI_1QjNyB92Bdw,35
HPLMyOVlX3DbInKLZdLbtw,35
IlV0z5N0B0eqTNQ5SkBN-A,35
HPND39e32i6OpTst9N2vtA,35
CYOTvDskps6pRJmc0lFtkA,35
7bx_AyfG6eg8tzBFS_O_bw,35
ma0KVMVks8hIqPImuc66dg,35
-gUMx-dYFuB5s6vl8ZKQRg,35
eJpbQlNTL4MpRKRmLtLnqg,35
jsJJfWh_iONJoxL5YeRdNA,35
HQhlFlNnbKs93ryKx_tbkg,35
xNBHXRyReCQQtxfjg3n9GA,35
Qt_gJJ0BmFB1lwfp1XS-sw,35
SLc4VNKHpGELCjm9TzcBMg,35
_3y3VvOwAqU0w-yz9j9Orw,35
Z4vlztrocJo9WWcL5TFeBA,35
TZbMjVdlnUy1ZbB0WvZ32A,35
dv0-R0ETIMAtS1LsU9tQIw,35
W-8s3otgvw_vJzPgV7FAog,35
DfXXTNo2CuBPZF-M-aujGg,35
y1U5yM8Y4epv8m6qRAqq1w,35
28V_4gERGpBTUOxJ7IkHZw,35
at4y2FFxGBtSrZHYreNYCA,35
HMhmQotXghpIuBGQHjJerg,35
fFY5pda8iTCUQmEfhyMa5w,35
4NNqaPw0fhR3wZrldIvi9A,35
DnJhx23Eat0T0ax1oqOyjg,35
x_jeP4EUI9jMNi5xexli4Q,35
HJbRQj8luCg2nn0dB8Tu_w,35
mCItpaFOMhrDgkMhzGZ_9w,35
tMXB5Jbu0aor2tmyTM5pQQ,35
jl3tKR0QHIrfitCPqYw8Yw,35
dkxCH6f6-YXsmfWDEiZs-Q,35
BQyDuVU8QclVI_6xi1hoxQ,35
aDvsKgUSTQaZ_yM-ZcWWcg,35
riJXTWzl2sz2iJSBHL2MsA,35
VnQBbu2oco57NB36kFhC2w,35
X8dcaugI_J4fZ6CX9UdkNQ,35
ngmeU4sHRE98EnQggA9dAA,35
XVk7x57tK9YRkVydZl820w,35
wkM2zlqA22Ja9nv_1-XHSQ,35
8jFtKjKWBkxXGjnZU_0GAQ,35
wkO1a_i1Mzpd-0sbiLa7EA,35
Qt5Oj0DnntUP7NahZzx2jw,35
PW92Emd4iguyhUpsJZfseg,35
UmtGDYiva0bukKDWLQRdaQ,35
VDW38pfMK2mvd9zCBbGjPg,35
gWV1k7XO9DSAodAlanESFA,35
LjbZrKoCRs9n3TeSHNEDgw,35
uiv_cuK1HhPA62eaztBUWg,35
ScUrHsLcC9pJOqFIHtxMeA,35
2mr3iGBh3cGDKA83uaKXqw,35
Cd-hiDiuj7TFv8b_Nln5aA,35
Umb-0uGAQ7aNH3WRUF3ALQ,35
BV4Sh3_Jbwrd8CIPhXgwvA,35
7h0GEzhYlE6djSel23xleA,35
H_T1u5hL5HwH-XR9oZqYYg,35
42LqiFuKeboYbPF8805AhQ,35
9u4kwXPKeYaNxKcvy1mfTQ,35
uhYIm8v-y22avn9IIkPsTg,35
xuXNf1lkTJ382-hp0HO5Cw,35
nzdgxHXQqehdjfv-SeWUxQ,35
O8tOPIurzMI32kbDj0-6eQ,35
kxXOOYTxbFFXnRwnMsfo6A,35
aKF4tN1YgaTM6rgmm4d-6g,35
ZC0_EKG2MSu0qaQj4TY6sw,35
RCGgYzFj3Q5OBqiTaFyiDg,35
BIhVM1HkxzRlQ2p2zKixQw,35
wuVqGEkJeH3kyxvEr4lr4w,35
zXnFTbBeqWP8A3YvmFme-Q,35
O7d0FWUZ6cCFtQe61fzDzQ,35
ccEgmgcc5uLJejser0UD0g,35
jVjJx4hMN-7H0BzvThoimg,35
eBkNnAOLE_7JoMJbteZgWA,35
IENpXnX9mgCB4FR3VeR3Lg,35
BJKJkxmuvIPQgM3um3DTMA,35
nk7fI9Vj7L-kKdXOB7cKIw,35
WRckwZQdiw8QKh0UY-wJnA,35
wqPAAUdlJ8lBVAfpiAtT7Q,35
Df-DdXqssj7ZeD8ypAF7Og,35
DexTiNuC1l5dkM_6zWg6Aw,35
7f6t1tRCcspimNvIG4rZBA,35
RDOR9CC2jHkkiN7utJs5zQ,35
gpbT6Cpb7rcLxw6rqGveCg,35
dPMt7jCprQMSwYMJ_OK_tg,35
Q6qvo9avtUEDXSPih2k2Jw,35
3F4Fn4FgeKjoFg9oyI2MOQ,35
2GX-y49AszzlBcZeCBBoKw,35
L9DScVTTqk-8T4fODethJA,35
t9cJMOdRBcci1g4pmWtFjg,35
m_QNYoxlFmZ9tS-UWkT5fA,35
HXJ1qmzRNu-fy3qKGyHc7w,35
m_HmLTNUCLPazwY4FP_zug,35
-PuFGEYEx1wPjqoxfE_k4Q,35
2IVBu48J_PvBLuEy2Ubi5A,35
xvrmpEUp1P6wolmuZ5LQiQ,35
VctaxOa2vfW8BACxf7yBgw,35
JCpGUgmvCIcPplQIRGD4yg,35
-w6v6xauapvUMhKf1kyjFQ,35
jYAol1aB_ZC8JhKMljG9zw,35
zQRjJYn8GJuWw7SG2a3hkg,35
V4hrRo9WgMfwaFSQy7KinQ,35
wQNguYCgwWID6XOPEpYuvQ,35
0169EQn9SEi1bocoX5Ps1w,35
Agh0Z_PACmbdEpLyjvuwZg,35
k9KqXzZByboldRrAsREPYg,35
vhccnWNZ_fz9SzB2jpnI_w,35
Zl9U-3DavuQOsx35uzHe4g,35
Tsu0y3A9jRb8hZmQPw-QXg,35
P2jO2azzNejxzYymqgquNQ,35
sr9RI_LHMXGZfpDApPsDEw,35
-FRCxjoMJUU3kgm2aAsDwA,35
iPr31XB3GJFEUHKCHLCDkw,35
MHCDP0o9bHaoHZqPDJ11OQ,35
nB4hE3jJFUmtQSuwk8ODiQ,35
ll6x5_xK-sVgxfu7-RW_FQ,35
fWR4Rpw5_zU4g1SbZXEeNg,35
6WRaEBU2hqStqxbU9Y-NKg,35
WkkfRpq84fyjdqoLU2_S1g,35
lDP3TVmXpAk2JU_W0siPuw,35
yZuXTdOmCu5rnvQJznTv7Q,35
iPmYFbo90BwmY8uONvpCXA,35
Vxqa8u_5RD5e7oBqdaU0yQ,35
vg8lRq_LMBbg2aLpdd7gvQ,35
FzHkziPh867xpgBxH3_IVQ,35
9cJ9vOI-wmOBdfq_KyZnFw,35
fT4jl8pcXCxKBrM85XjXSg,35
9SCZdPbyJHD1fF1k957DiQ,35
vGVVjnESAyhMJP1JQ4PSKg,35
As4EQEZlF6DZUOkVk73j1g,35
6l_bQr6pW_KGc3D9pYmYUA,35
-EEtnHdSUwHEq_oll_BhFw,35
0ug6_WYYxUCOzGWTvdDhyQ,35
gl9APAes1BYYt_8UsDVsPg,35
vy3UB6b-KTn76qP_OhnSiA,35
MJli5aB4fOk-LVmeoKa9SQ,35
TGa-k0lkz6t4pUpchVUoEQ,35
FRYRbWpWuNIdOzli1xZ94g,35
0TPVRleoFUf769bCkh5Jgw,35
lEC_8UDzg206jEawykDguw,35
lsDO13PsqZH8evtTu0v30g,35
ejAIhhjTyATs2BSGPvdFWw,35
KtfjyoIZDklgOgIzKFLajw,35
RZ1gi_Xa93bbx1y1tWIxMQ,35
MTjS4g__WMgA-PPMjCL4fQ,35
iQdFV3aYbVUAPNAsyjAGAw,35
9RxsZl2lwzrdTHxwgrpchg,35
vH0AmDSAd99qrdEEq5EHag,35
eX1eHyJ6iYD1rzfzEox43w,35
KXtUmTTKykNTDXqFPXha7w,35
vhd0gUXen6B4km2VQlljVw,35
sFwwFSt56WRfgj_kEaZJaQ,35
gN3VmmeNlcGTpuJfowWV9A,35
iPGo0QivWJgZ0fmSAM2IOw,35
kQl6RwRCicJmkxuUCBP1JA,35
UfAG8RQMHnPFlHMV2i81YA,35
w6MkrKwuc3R8rmR4KLl1Ww,35
0mkWBczOhKj1QUkQvG86lQ,35
-0qOecqGXEf_6TwaiX9E5A,35
ds4Vf2mPGm3NXb0IvpsNtQ,35
K5GRWYZ9KwHzDvy0juTqGg,35
tYboit2Kxc_WlBhTFp2rCA,35
ZfpUcFXlqlKl50BGutgvnA,35
AqYaZbm7fiCPdITx3j3_GQ,35
C7ZNfxgDQWinNzRfTkevxg,35
ve5rsYlyb4__XCFfnWH6kA,35
b7YJrFZWZdI2C5-9nZvVdw,35
W61tqZq2dOvGjQTFOqHjSw,35
EV9cCTZ3uwr3Zmox8Vl-pg,35
6t3zWNWQKLVUHUuFp5dpDQ,35
G70Z6x7SGAl7vvGKpqLdhA,35
ytuZSBHcafIPUJrYQqwm7A,35
sAKphQpHtGio2repE-TObA,35
e4wnvOb69FG9CEUp8P-itA,35
N5iwU0TgYBVkCYFro0LgRQ,35
PxlD2rFddrTPdBngJYyXJg,35
0_3sLdpwzhXnkjSA3My71Q,35
elFhJ6_M6TrH-jiETBs_9g,35
V1RqqnT42tnm5--1nQ7Q1g,35
w5el96z7deUQMuGGBlvf7A,35
RSythXbU7phD6_Z84QEP1Q,35
0n-5BVAMo1oRTkxiB2lj9A,35
_SSBnkMkITttsauNFke7YA,35
_sbOtEZ9_cPQC-n5jxUbfg,35
-1K1J_D9eT2dR6BNvQ2Tnw,35
Mhe02OWFCcYYZy6WLh2ygQ,35
67gJgHHA5yW9clY3xq-VDQ,35
kRP0AK5nLyuMa_bzKdaeGw,35
680XcLFNjChw1PlHCeFFiw,35
bHBy_57UlhOQN2YhZffo2A,35
eXdlc77lJkOvVqNlCMKlCw,35
6qYacdOtomD5edF_9oQthA,35
lkAzVdzEZE0jEU91PmvQhQ,35
6qYiwO5--3xPmsZjglR-Xw,35
0ol0GxG-mp_ZZlrSlXFeWA,35
5RE9RlThDCY_SoGSJZRE2w,35
0obzlnnuK6Mf0yc6aZBu1A,35
MCaV2kmieWquEBhh2A9Xgg,35
NLbqWfM4M0vyqJaPz9KrfQ,35
dphlAcYz_7NGjFvkjfMu8Q,35
lJm5FyzfFf4jo7fc89uzuA,35
kD4U5cK48HTodDFqYOaBXw,35
w5DsFKVqKcKXm509vjinqw,35
czaPJbUz2-Y8_t2bBN7djw,35
MTHLRf4WCLjkha7Pi5QAXQ,35
vxx1xVedBnf6UY9Ij7vKYQ,35
MdUPtR1MXT5KEn25-XS7XA,35
0Un2XIlI02elBMMb3gTgcQ,35
KM5XkSguYeCg7KHecaDlZg,35
z2ow0b_iZCJqPykwqb-SZg,35
5tJ7ab1rVzkOtWXKmHU6og,35
EmGPfrWrA1dAfiixGPlXZg,35
n34Ikdgx5gHv5uyN-51_1Q,35
5tA64kGSrJIhRc6Ek5NeLg,35
e3YMcMeIAg0zzEF2-hbPYQ,35
qPUuGursTG-yhzq85tPhEQ,35
PxEjGVKN2FqsDI7NYYn6kg,35
bjVkLzC8-xREEIjSouI2cQ,35
yfTPo997JkBuXGqdrb5G4g,35
ZjTH06ESHiYQaMLpwfZqGA,35
FeoYQlhFe1l25mlxjO8Nxg,35
AlQS5IU_bQ0_KnOTgV1lTQ,35
voedsXPlAFPHdvjAgIV2zw,35
EmMTdZFkqQRbUL87Tl0Pfg,35
e3gkrTdc-Hu1kOZfWXCY9w,35
EmTlcS9DVL69iDPciczR2w,35
VTv9Tm8ubsluMgkvEmvhjw,35
QFGzX6DW9Fsdfo6uSGVhjg,35
0UYn-R_LF-V0KSlYFRi3PA,35
TIdY5CsHm0GGi8qBv2cnNQ,35
Akk5eHutsuuukz6GlgT_kw,35
Aabt8S0RtL2R0LPQ1XTC-A,35
Fd0dsIf5ZzVdHxiPp8uTOg,35
ByTGgZOy9QLWwsPh5RKkfw,35
9dTnpsb_tO25h44IAoeRjQ,35
qOYSAbFQS5LQXH1No40H6A,35
BwVE0AeLXexg5wESQTJ1jA,35
Bvmf9glFc5H1Kxy1Lx4WhA,35
